Global_Planner,Controller,Cost_Scaling_Factor,Inflation_Radius,Global_Path_Score,Local_Path_Score,Min_Global_Dist_To_Obst,Footprint_Type,Footprint_Inscribed_Radius,Collision,Task_result,Min_Local_Dist_To_Obstacl,Local_Path_Max_Dev,Elapsed_Time,Reaching_Error,Is_Reached,Relaxed_Task_Result
0,1,6.0,0.3,0.3659243169434025,0.7636883720412089,0.30000000447034836,0,0.275,0,1,0.3425883650779724,0.13795288924522178,14.740109205245972,0.32142343997651174,False,0
0,1,10.0,0.3,0.3766544910601679,0.8242941704419811,0.30000000447034836,0,0.275,0,1,0.3233921229839325,0.15491536742665446,14.539313554763794,0.2213622216640523,False,0
0,1,20.0,0.3,0.3893434080964061,0.4830875688943639,0.30000000447034836,0,0.275,1,0,0.2794248163700104,0.13102692340386735,11.66858458518982,0.7333182596912574,False,0
0,1,25.0,0.3,0.3920665322342227,0.8080401530026711,0.30000000447034836,0,0.275,0,1,0.28773075342178345,0.13462676440814805,14.219513416290283,0.2320706994944721,False,0
0,1,30.0,0.3,0.3950721745553254,0.8361744214870663,0.30000000447034836,0,0.275,0,1,0.346905380487442,0.15679432339917806,14.64069151878357,0.2132771076734704,False,0
0,1,50.0,0.3,0.4031979507855931,0.7759655822227174,0.30000000447034836,0,0.275,0,1,0.37065190076828003,0.1455962698145092,14.307980298995972,0.3170008336106064,False,0
0,1,0.5,0.4,0.3532542010897096,0.7676397746581637,0.41231056870567223,0,0.275,0,1,0.3917069435119629,0.1556775809226378,14.239542245864868,0.3390835878649124,False,0
0,1,1.5,0.4,0.3566445323823769,0.8380916153838309,0.41231056870567223,0,0.275,0,1,0.3975537121295929,0.15287369255342684,14.089298725128174,0.23541349946279524,False,0
0,1,6.0,0.4,0.3967519475872479,0.8490488671122025,0.41231056870567223,0,0.275,0,1,0.4108918309211731,0.16078945978439962,14.166060447692871,0.22418316066407068,False,0
0,1,10.0,0.4,0.4271109123574262,0.8330749618304497,0.41231056870567223,0,0.275,0,1,0.43209075927734375,0.14592127915654038,14.248057842254639,0.257831241122534,False,0
0,1,20.0,0.4,0.4389363366442177,0.6558503006846276,0.38078866096738856,0,0.275,0,1,0.359921932220459,0.15712508128047656,14.17617130279541,0.4949866248329972,False,0
0,1,25.0,0.4,0.45319284558212214,0.8530645564228854,0.38078866096738856,0,0.275,0,1,0.4333718419075012,0.15396906354525386,13.810377359390259,0.22980782792976406,False,0
0,1,30.0,0.4,0.43314551866417206,0.8423761747907633,0.38078866096738856,0,0.275,0,1,0.3787090480327606,0.1561424186530589,14.34111499786377,0.21933909822058079,False,0
0,1,50.0,0.4,0.4494912143104987,0.7301139507955051,0.33541020162296986,0,0.275,0,1,0.3533896505832672,0.15556250033802402,14.087806224822998,0.37972295216158247,False,0
0,1,0.5,0.5,0.32973024830788666,0.7529579287855889,0.4000000059604645,0,0.275,0,1,0.4905088543891907,0.1725272080867107,13.640058994293213,0.40758353067459113,False,0
0,1,1.5,0.5,0.3316885072225606,0.7556372606782467,0.4000000059604645,0,0.275,0,1,0.4601301848888397,0.1725057949147241,13.372164726257324,0.3912037823976441,False,0
0,1,6.0,0.5,0.3542231584108053,0.6938547126427843,0.4000000059604645,0,0.275,0,1,0.4641169607639313,0.1677606833522527,13.573382377624512,0.4860190534698629,False,0
0,1,10.0,0.5,0.3928352391626226,0.6617914899884657,0.42720019363165534,0,0.275,0,1,0.43467289209365845,0.16397825151233897,13.706328868865967,0.5211219902951294,False,0
0,1,20.0,0.5,0.45408896261653686,0.805530755380837,0.41231056870567223,0,0.275,0,1,0.46643489599227905,0.16671127749276457,13.609800100326538,0.3173027574490436,False,0
0,1,25.0,0.5,0.4487417165526505,0.8115672760602154,0.4031128934217776,0,0.275,0,1,0.482683002948761,0.16191621959114494,13.47249150276184,0.3160729918055171,False,0
0,1,30.0,0.5,0.45193236007046766,0.79887623401843,0.38078866096738856,0,0.275,0,1,0.40406015515327454,0.17129688890972922,13.870584964752197,0.29842625621394264,False,0
0,1,50.0,0.5,0.4494912143104987,0.7799184578451784,0.33541020162296986,0,0.275,0,1,0.33334043622016907,0.14877697904278886,14.239749431610107,0.2946470978036708,False,0
0,1,0.5,0.6,0.30238447992193124,0.6795329703105706,0.41231056870567223,0,0.275,0,1,0.4716549813747406,0.17360644693170565,13.578476905822754,0.5109678780865508,False,0
0,1,1.5,0.6,0.3047445580918811,0.8451666129332112,0.41231056870567223,0,0.275,0,1,0.5178733468055725,0.16841815241110408,13.406645774841309,0.2808323231307903,False,0
0,1,6.0,0.6,0.34955947845728286,0.7394284530567923,0.41231056870567223,0,0.275,0,1,0.5100222229957581,0.18651466368864952,14.005691051483154,0.4348681620287664,False,0
0,1,10.0,0.6,0.37748867697953287,0.7810931504399123,0.41231056870567223,0,0.275,0,1,0.4045654237270355,0.16780362897520126,13.638199806213379,0.32676932326398445,False,0
0,1,20.0,0.6,0.4349280345262034,0.822311014606184,0.41231056870567223,0,0.275,0,1,0.4219805598258972,0.16336457069861857,13.517217636108398,0.2725461104304847,False,0
0,1,25.0,0.6,0.4487417165526505,0.7451178253895844,0.4031128934217776,0,0.275,0,1,0.5045387148857117,0.16714342638458657,14.03230595588684,0.4241024984370836,False,0
0,1,30.0,0.6,0.45193236007046766,0.8670181193277998,0.38078866096738856,0,0.275,0,1,0.4397149085998535,0.16925570990617386,13.509003400802612,0.21243473619008887,False,0
0,1,50.0,0.6,0.4494912143104987,0.6674032799303943,0.33541020162296986,0,0.275,0,1,0.3482961058616638,0.146942246342946,14.273433685302734,0.47206751544550835,False,0
0,1,0.5,0.7,0.21802390802748733,0.8580169408473972,0.4000000059604645,0,0.275,0,1,0.5278867483139038,0.17941921021289947,14.00051760673523,0.26288239420867876,False,0
0,1,1.5,0.7,0.22247460059330437,0.7552484035955425,0.4000000059604645,0,0.275,0,1,0.5308406949043274,0.19271822598283225,13.806700468063354,0.42084081720541444,False,0
0,1,6.0,0.7,0.31668142460930543,0.8107751120014778,0.42720019363165534,0,0.275,0,1,0.5387826561927795,0.189154462152876,13.967522859573364,0.339403836285013,False,0
0,1,10.0,0.7,0.3717366715323589,0.8478076577613267,0.42720019363165534,0,0.275,0,1,0.4957740306854248,0.17169692463709887,13.80500864982605,0.26515595562274274,False,0
0,1,20.0,0.7,0.4349280345262034,0.6837711016673569,0.41231056870567223,0,0.275,0,1,0.4646131694316864,0.16461147034180387,13.631918907165527,0.5013638916533606,False,0
0,1,25.0,0.7,0.4487417165526505,0.6940647551897963,0.4031128934217776,0,0.275,0,1,0.35871896147727966,0.1664698639351378,13.969808101654053,0.4371232889515566,False,0
0,1,30.0,0.7,0.45193236007046766,0.6447937996785474,0.38078866096738856,0,0.275,0,1,0.4060465395450592,0.16885116724212723,13.475873947143555,0.5351303605672187,False,0
0,1,50.0,0.7,0.4494912143104987,0.7337922589800423,0.33541020162296986,0,0.275,0,1,0.3749372661113739,0.15109112407285652,14.263563394546509,0.3830314617735926,False,0
0,1,0.5,0.1,0.4047819900822743,0.8264595404069986,0.21213203751697787,0,0.7,0,1,0.3188987672328949,0.14081387868258313,14.809024095535278,0.21519117264607499,False,0
0,1,1.5,0.1,0.4047819900822743,0.5195619089377405,0.21213203751697787,0,0.7,1,0,0.27567601203918457,0.14216332117913572,12.154593706130981,0.6738492164899718,False,0
0,1,6.0,0.1,0.4047819900822743,0.5229538859857968,0.21213203751697787,0,0.7,1,0,0.2741968333721161,0.14132903845625447,11.50637698173523,0.6709397425627199,False,0
0,1,10.0,0.1,0.4047819900822743,0.7953711314395294,0.21213203751697787,0,0.7,1,0,0.2729467749595642,0.1429115516586215,14.676786184310913,0.2425246849199471,False,0
0,1,20.0,0.1,0.4047819900822743,0.818652916448071,0.21213203751697787,0,0.7,0,1,0.31127676367759705,0.13512262541589742,14.874561786651611,0.22349511673841838,False,0
0,1,25.0,0.1,0.4047819900822743,0.7946823169667714,0.21213203751697787,0,0.7,1,0,0.27997931838035583,0.14634359471224298,13.691386699676514,0.2509996821683612,False,0
0,1,30.0,0.1,0.4047819900822743,0.786292254844767,0.21213203751697787,0,0.7,0,1,0.2820930480957031,0.16113070568380647,15.60886812210083,0.25583077955411143,False,0
0,1,50.0,0.1,0.4047819900822743,0.8137842350118083,0.21213203751697787,0,0.7,0,1,0.2915245592594147,0.1387271098367601,15.139442443847656,0.22085332052412684,False,0
0,1,0.5,0.2,0.41926646171983784,0.5180269887365719,0.2500000037252903,0,0.7,1,0,0.27486199140548706,0.14777576402840242,11.830710649490356,0.6771333483899896,False,0
0,1,1.5,0.2,0.41926646171983784,0.6288051214290197,0.2500000037252903,0,0.7,1,0,0.27402979135513306,0.13906573755599178,11.98419737815857,0.5080306221510734,False,0
0,1,6.0,0.2,0.41926646171983784,0.8277153778935585,0.2500000037252903,0,0.7,0,1,0.30273109674453735,0.13274270323174378,14.727146625518799,0.2066414978709992,False,0
0,1,10.0,0.2,0.41926646171983784,0.8179780811925107,0.2500000037252903,0,0.7,0,1,0.3240989148616791,0.15452524963835423,14.678136825561523,0.23066058681950902,False,0
0,1,20.0,0.2,0.41926646171983784,0.7803144476435204,0.2500000037252903,0,0.7,0,1,0.2861822843551636,0.1576289934554361,15.307355642318726,0.2681448818980685,False,0
0,1,25.0,0.2,0.41926646171983784,0.8188277432666177,0.2500000037252903,0,0.7,0,1,0.31560957431793213,0.13757573536677178,14.694611072540283,0.22590055958053545,False,0
0,1,30.0,0.2,0.41926646171983784,0.8164430119750964,0.2500000037252903,0,0.7,0,1,0.29089289903640747,0.1398245842102794,14.691526174545288,0.21850091666725563,False,0
0,1,50.0,0.2,0.41926646171983784,0.8177310412461006,0.2500000037252903,0,0.7,0,1,0.2956477105617523,0.1456942811313579,14.842375755310059,0.21785709191342442,False,0
0,1,0.5,0.3,0.445659313650462,0.8081139528654747,0.3162277707289989,0,0.7,0,1,0.29386255145072937,0.14727755796998943,14.742626905441284,0.23207778195913323,False,0
0,1,1.5,0.3,0.445659313650462,0.48715576799180016,0.3162277707289989,0,0.7,1,0,0.27562472224235535,0.13797509868324698,11.637381792068481,0.7254350281171112,False,0
0,1,6.0,0.3,0.445659313650462,0.8197975103927797,0.3162277707289989,0,0.7,0,1,0.31904783844947815,0.14639826793853042,14.476224184036255,0.22673039558360578,False,0
0,1,10.0,0.3,0.445659313650462,0.7958959071064918,0.3162277707289989,0,0.7,0,1,0.28921830654144287,0.15467843478376775,14.666449308395386,0.2487439292422275,False,0
0,1,20.0,0.3,0.445659313650462,0.8138074505286987,0.3162277707289989,0,0.7,0,1,0.3109897971153259,0.1495273166834075,14.506361961364746,0.23204296522702833,False,0
0,1,25.0,0.3,0.445659313650462,0.7594188188365356,0.3162277707289989,0,0.7,0,1,0.3407978415489197,0.15201147183466124,14.406949758529663,0.3282803299670962,False,0
0,1,30.0,0.3,0.445659313650462,0.8290147279915685,0.3162277707289989,0,0.7,0,1,0.3331342935562134,0.15380200389244728,14.709431171417236,0.2177913931473407,False,0
0,1,50.0,0.3,0.445659313650462,0.8126262837555223,0.3162277707289989,0,0.7,0,1,0.28095337748527527,0.1426680306340537,14.573320627212524,0.22034217654671037,False,0
0,1,0.5,0.4,0.4484643897834232,0.8442395032493742,0.4031128934217776,0,0.7,0,1,0.38850536942481995,0.16063676920391792,14.12064814567566,0.22174306757760998,False,0
0,1,1.5,0.4,0.4484643897834232,0.6525529308403111,0.4031128934217776,0,0.7,0,1,0.31710654497146606,0.15673963372825134,14.309201717376709,0.48038276241006356,False,0
0,1,6.0,0.4,0.4484643897834232,0.7890085348936439,0.4031128934217776,0,0.7,0,1,0.3356249928474426,0.1555140257100313,14.272871017456055,0.2815599855918906,False,0
0,1,10.0,0.4,0.4484643897834232,0.8384008578475897,0.4031128934217776,0,0.7,0,1,0.41866928339004517,0.15273079949759727,14.275355577468872,0.24350479196853564,False,0
0,1,20.0,0.4,0.4484643897834232,0.8159727648582301,0.4031128934217776,0,0.7,0,1,0.4443622827529907,0.15973096458575065,13.890189170837402,0.2905428530918142,False,0
0,1,25.0,0.4,0.4484643897834232,0.6559640170496268,0.4031128934217776,0,0.7,0,1,0.372029185295105,0.1544289342919602,14.53954291343689,0.49863984894904356,False,0
0,1,30.0,0.4,0.4484643897834232,0.7550772480419308,0.4031128934217776,0,0.7,0,1,0.3764888048171997,0.16152412038385344,14.273115396499634,0.35112016671638385,False,0
0,1,50.0,0.4,0.4484643897834232,0.8514212818278648,0.4031128934217776,0,0.7,0,1,0.418656587600708,0.16399382722385342,13.866260528564453,0.22529229548624638,False,0
0,1,0.5,0.5,1.0,0.8843543958234433,0.5147815147201923,0,0.7,0,1,0.4721764326095581,0.1669982393259804,14.239221811294556,0.19733736684506556,False,0
0,1,1.5,0.5,1.0,0.8889474717195704,0.5147815147201923,0,0.7,0,1,0.5029656291007996,0.16479530986589006,13.93391466140747,0.20545159632775445,False,0
0,1,6.0,0.5,1.0,0.8979763329057018,0.5147815147201923,0,0.7,0,1,0.4642990827560425,0.15397685350665635,14.264047861099243,0.17332703614927783,False,0
0,1,10.0,0.5,1.0,0.8842336635427073,0.5147815147201923,0,0.7,0,1,0.5167974233627319,0.16467473577389116,13.939956188201904,0.21873398325066676,False,0
0,1,20.0,0.5,1.0,0.8819836701120293,0.5147815147201923,0,0.7,0,1,0.4874010682106018,0.1600403740761565,14.190261602401733,0.20807663060438314,False,0
0,1,25.0,0.5,1.0,0.8772225830531717,0.5147815147201923,0,0.7,0,1,0.4707694351673126,0.1706069044226173,14.093867301940918,0.2081093004227864,False,0
0,1,30.0,0.5,1.0,0.871738576048926,0.5147815147201923,0,0.7,0,1,0.45631179213523865,0.1654338223716549,13.907247066497803,0.2109568957722149,False,0
0,1,50.0,0.5,1.0,0.8807625693198001,0.5147815147201923,0,0.7,0,1,0.5007431507110596,0.1640053460464193,13.951849460601807,0.21683249050498657,False,0
0,1,0.5,0.1,0.4047819900822743,0.8372900076927889,0.21213203751697787,0,1.2,0,1,0.3178546130657196,0.13991805974745727,14.576767444610596,0.19933049438186198,False,0
0,1,1.5,0.1,0.4047819900822743,0.5035269924353163,0.21213203751697787,0,1.2,1,0,0.27229106426239014,0.1345211920818407,12.219402551651001,0.6965796051778768,False,0
0,1,6.0,0.1,0.4047819900822743,0.473108678181705,0.21213203751697787,0,1.2,1,0,0.2684862017631531,0.13919014019184836,11.57735300064087,0.7438361590664095,False,0
0,1,10.0,0.1,0.4047819900822743,0.6884216967156275,0.21213203751697787,0,1.2,1,0,0.27866530418395996,0.1392991788980697,13.415153741836548,0.41318320239366857,False,0
0,1,20.0,0.1,0.4047819900822743,0.7862153860785305,0.21213203751697787,0,1.2,0,1,0.2865873873233795,0.15263346452162668,15.329169750213623,0.2593769395250815,False,0
0,1,25.0,0.1,0.4047819900822743,0.5842494104369663,0.21213203751697787,0,1.2,1,0,0.26989102363586426,0.1356980501465031,13.606821298599243,0.5667233168206476,False,0
0,1,30.0,0.1,0.4047819900822743,0.7623290306880467,0.21213203751697787,0,1.2,1,0,0.2775042951107025,0.14504725382952682,12.767296075820923,0.3031720916957596,False,0
0,1,50.0,0.1,0.4047819900822743,0.8041977626352829,0.21213203751697787,0,1.2,0,1,0.28566354513168335,0.1449789432508689,14.722784996032715,0.23452075836103953,False,0
0,1,0.5,0.2,0.41926646171983784,0.502890190469684,0.2500000037252903,0,1.2,1,0,0.27520751953125,0.13501075453722097,11.434075593948364,0.7023224131632261,False,0
0,1,1.5,0.2,0.41926646171983784,0.5122954710100174,0.2500000037252903,0,1.2,1,0,0.266069620847702,0.14215560988190323,11.612130641937256,0.6830267278117311,False,0
0,1,6.0,0.2,0.41926646171983784,0.4884773714864872,0.2500000037252903,0,1.2,1,0,0.265697181224823,0.13983010632801243,11.803321123123169,0.7182368722634964,False,0
0,1,10.0,0.2,0.41926646171983784,0.5226510408602942,0.2500000037252903,0,1.2,1,0,0.27460262179374695,0.14891723664271306,11.490025997161865,0.6714840833228942,False,0
0,1,20.0,0.2,0.41926646171983784,0.47353243020533625,0.2500000037252903,0,1.2,1,0,0.2691221237182617,0.13581123385696103,12.415361642837524,0.7398258217536969,False,0
0,1,25.0,0.2,0.41926646171983784,0.5929605034483981,0.2500000037252903,0,1.2,1,0,0.27712494134902954,0.13035769689796178,13.79563045501709,0.5559879444348691,False,0
0,1,30.0,0.2,0.41926646171983784,0.7370539304411978,0.2500000037252903,0,1.2,1,0,0.2792842984199524,0.14051179930317823,14.165255308151245,0.3362373901680872,False,0
0,1,50.0,0.2,0.41926646171983784,0.4857772480333542,0.2500000037252903,0,1.2,1,0,0.2766159772872925,0.1408993116066806,11.76274585723877,0.7273470565142677,False,0
0,1,0.5,0.3,0.445659313650462,0.8181076164561408,0.3162277707289989,0,1.2,0,1,0.31469473242759705,0.14055386135669068,14.739751100540161,0.2263208526162856,False,0
0,1,1.5,0.3,0.445659313650462,0.8115620185601591,0.3162277707289989,0,1.2,0,1,0.30934596061706543,0.15957358156706095,14.468356132507324,0.2346682847529047,False,0
0,1,6.0,0.3,0.445659313650462,0.49808461363607814,0.3162277707289989,0,1.2,1,0,0.27700546383857727,0.14563900549204536,11.48362398147583,0.7099635693413701,False,0
0,1,10.0,0.3,0.445659313650462,0.8338502309068774,0.3162277707289989,0,1.2,0,1,0.3237434923648834,0.1601735060544873,14.105868816375732,0.20881469569150968,False,0
0,1,20.0,0.3,0.445659313650462,0.4152901932682253,0.3162277707289989,0,1.2,1,0,0.27443787455558777,0.1563323569345668,11.363640785217285,0.8348620457674468,False,0
0,1,25.0,0.3,0.445659313650462,0.8141647436509449,0.3162277707289989,0,1.2,0,1,0.32078424096107483,0.15347108686844926,14.507167339324951,0.23576219377419103,False,0
0,1,30.0,0.3,0.445659313650462,0.788854188635604,0.3162277707289989,0,1.2,0,1,0.340461403131485,0.15420363393868086,14.13883113861084,0.2845687672141392,False,0
0,1,50.0,0.3,0.445659313650462,0.838974533479521,0.3162277707289989,0,1.2,0,1,0.3751058280467987,0.1474932027578134,14.07317566871643,0.22428695499471446,False,0
0,1,0.5,0.4,0.4484643897834232,0.8328544148692637,0.4031128934217776,0,1.2,0,1,0.3851117491722107,0.16775102259716576,13.706897735595703,0.23920668732010356,False,0
0,1,1.5,0.4,0.4484643897834232,0.8623640355954979,0.4031128934217776,0,1.2,0,1,0.38822123408317566,0.1624584345672621,13.549046277999878,0.19659012897907732,False,0
0,1,6.0,0.4,0.4484643897834232,0.714857481274396,0.4031128934217776,0,1.2,0,1,0.4271927773952484,0.16743255386139352,14.273040056228638,0.43460805946422204,False,0
0,1,10.0,0.4,0.4484643897834232,0.7490460252130365,0.4031128934217776,0,1.2,0,1,0.42845356464385986,0.1670883475182816,13.939051866531372,0.3847366105164952,False,0
0,1,20.0,0.4,0.4484643897834232,0.8380035152135707,0.4031128934217776,0,1.2,0,1,0.40843483805656433,0.17125157024272664,13.843755006790161,0.24106626566768696,False,0
0,1,25.0,0.4,0.4484643897834232,0.862659245250031,0.4031128934217776,0,1.2,0,1,0.43572381138801575,0.17230002223314544,13.674354791641235,0.21647840731821685,False,0
0,1,30.0,0.4,0.4484643897834232,0.8648161372953017,0.4031128934217776,0,1.2,0,1,0.4436498284339905,0.16904587949823052,13.70577359199524,0.21665797764949155,False,0
0,1,50.0,0.4,0.4484643897834232,0.7428968421058223,0.4031128934217776,0,1.2,0,1,0.4240114986896515,0.17464093366148717,14.005678176879883,0.39163747661281795,False,0
0,1,0.5,0.5,1.0,0.8845457844289238,0.5147815147201923,0,1.2,0,1,0.4751087427139282,0.18633643347224071,13.772635459899902,0.19999392386856626,False,0
0,1,1.5,0.5,1.0,0.910564109804288,0.5147815147201923,0,1.2,0,1,0.5590522289276123,0.18159712404455997,14.106172323226929,0.19640974881725212,False,0
0,1,6.0,0.5,1.0,0.8928175868036967,0.5147815147201923,0,1.2,0,1,0.48647668957710266,0.17696008126817483,14.318836212158203,0.19026435205413633,False,0
0,1,10.0,0.5,1.0,0.9115565915974295,0.5147815147201923,0,1.2,0,1,0.5569968223571777,0.17656107711557537,14.139416933059692,0.19395306172276328,False,0
0,1,20.0,0.5,1.0,0.8771642463744654,0.5147815147201923,0,1.2,0,1,0.48286306858062744,0.1697384920472844,14.147781610488892,0.21335252632169127,False,0
0,1,25.0,0.5,1.0,0.8871884484648916,0.5147815147201923,0,1.2,0,1,0.4955775737762451,0.17454221781072968,14.299389600753784,0.20299860115274934,False,0
0,1,30.0,0.5,1.0,0.9134472854032542,0.5147815147201923,0,1.2,0,1,0.5600519776344299,0.1794295450233964,14.50651240348816,0.19074413876382537,False,0
0,1,50.0,0.5,1.0,0.9123258482090585,0.5147815147201923,0,1.2,0,1,0.5789653062820435,0.17181483693604532,13.939380884170532,0.2035430452412458,False,0
0,1,0.5,0.1,0.4047819900822743,0.7171374196121151,0.21213203751697787,1,0.4363636363636363,1,0,0.278840035200119,0.15216659210728897,12.933311223983765,0.3715044457398375,False,0
0,1,1.5,0.1,0.4047819900822743,0.8065673261980058,0.21213203751697787,1,0.4363636363636363,0,1,0.29109710454940796,0.14123214594878755,15.27317762374878,0.2309739724849438,False,0
0,1,6.0,0.1,0.4047819900822743,0.49677911094602245,0.21213203751697787,1,0.4363636363636363,1,0,0.27232128381729126,0.14489785209601483,11.608093500137329,0.7093277155484145,False,0
0,1,10.0,0.1,0.4047819900822743,0.8135691689940278,0.21213203751697787,1,0.4363636363636363,0,1,0.28639331459999084,0.14637372360160497,14.978111982345581,0.21944649830867727,False,0
0,1,20.0,0.1,0.4047819900822743,0.7890625388921052,0.21213203751697787,1,0.4363636363636363,1,0,0.2773478031158447,0.13313798922861853,15.014530897140503,0.25277797294622384,False,0
0,1,25.0,0.1,0.4047819900822743,0.7829948054693958,0.21213203751697787,1,0.4363636363636363,1,0,0.26834139227867126,0.17975783294805722,15.056463718414307,0.256768127196192,False,0
0,1,30.0,0.1,0.4047819900822743,0.7802044817470237,0.21213203751697787,1,0.4363636363636363,1,0,0.2769116163253784,0.24167434639616153,14.096572637557983,0.2677051789540855,False,0
0,1,50.0,0.1,0.4047819900822743,0.8169818494375471,0.21213203751697787,1,0.4363636363636363,0,1,0.33500999212265015,0.14748199310754273,18.887691020965576,0.21847036819445836,False,0
0,1,0.5,0.2,0.41926646171983784,0.5225706949539612,0.2500000037252903,1,0.4363636363636363,1,0,0.2796189486980438,0.1395139657250819,12.971027135848999,0.6674623215586379,False,0
0,1,1.5,0.2,0.41926646171983784,0.3803175320924183,0.2500000037252903,1,0.4363636363636363,1,0,0.2635888457298279,0.14261282240851197,11.710327625274658,0.8819190209381279,False,0
0,1,6.0,0.2,0.41926646171983784,0.5110983796832479,0.2500000037252903,1,0.4363636363636363,1,0,0.2767741084098816,0.14535636663944448,12.524248361587524,0.6854773754369745,False,0
0,1,10.0,0.2,0.41926646171983784,0.5204275564015336,0.2500000037252903,1,0.4363636363636363,1,0,0.26907411217689514,0.14911403834346545,12.03228235244751,0.6699894826084829,False,0
0,1,20.0,0.2,0.41926646171983784,0.5179027291196404,0.2500000037252903,1,0.4363636363636363,1,0,0.27425938844680786,0.1497449031964724,12.087477922439575,0.6758692975770377,False,0
0,1,25.0,0.2,0.41926646171983784,0.8252267798500331,0.2500000037252903,1,0.4363636363636363,0,1,0.3214549422264099,0.15307007580197027,14.90632152557373,0.21749471215150798,False,0
0,1,30.0,0.2,0.41926646171983784,0.8143491945596886,0.2500000037252903,1,0.4363636363636363,0,1,0.31031063199043274,0.14758161675771256,14.883890867233276,0.22928367202001268,False,0
0,1,50.0,0.2,0.41926646171983784,0.7960051663407303,0.2500000037252903,1,0.4363636363636363,0,1,0.3039625287055969,0.15107519970643477,14.80728268623352,0.2545851252116931,False,0
0,1,0.5,0.3,0.445659313650462,0.8137902026468141,0.3162277707289989,1,0.4363636363636363,0,1,0.3254632353782654,0.1559676543691723,18.606792211532593,0.2201345466094899,False,0
0,1,1.5,0.3,0.445659313650462,0.797685512865397,0.3162277707289989,1,0.4363636363636363,0,1,0.3088177740573883,0.155438418726614,18.821234464645386,0.23625424020060992,False,0
0,1,6.0,0.3,0.445659313650462,0.8239546353741386,0.3162277707289989,1,0.4363636363636363,0,1,0.35092517733573914,0.1512817055904694,18.981146097183228,0.21445407355598933,False,0
