Global_Planner,Controller,Cost_Scaling_Factor,Inflation_Radius,Global_Path_Score,Local_Path_Score,Min_Global_Dist_To_Obst,Footprint_Type,Footprint_Inscribed_Radius,Collision,Task_result,Min_Local_Dist_To_Obstacl,Local_Path_Max_Dev,Elapsed_Time,Reaching_Error,Is_Reached,Relaxed_Task_Result
0,1,30.0,0.2,0.882236423909911,0.2148796746295978,0.7433034484420097,0,0.275,1,0,0.8685749769210815,0.053929628038840764,6.927663564682007,5.4697187078598954,False,0
0,1,50.0,0.2,0.882236423909911,0.2120276964463191,0.7433034484420097,0,0.275,1,0,0.8564079403877258,0.04979018945794231,7.029795169830322,5.469374082209512,False,0
0,1,0.5,0.3,0.8822748836649954,0.2215095807686326,0.7433034484420097,0,0.275,1,0,0.8675134778022766,0.057516494387413554,7.033236026763916,5.420244797878029,False,0
0,1,1.5,0.3,0.8822748836649954,0.22221159168459184,0.7433034484420097,0,0.275,1,0,0.8839974403381348,0.0507199280834682,7.035222053527832,5.440802255773409,False,0
0,1,6.0,0.3,0.8822748836649954,0.21416690968142563,0.7433034484420097,0,0.275,1,0,0.850533127784729,0.04859808697204406,7.135618686676025,5.443912067542288,False,0
0,1,10.0,0.3,0.8822748836649954,0.2139062267183366,0.7433034484420097,0,0.275,1,0,0.8530685305595398,0.050643457507471956,7.034533262252808,5.451317890439568,False,0
0,1,20.0,0.3,0.8822748836649954,0.215049635957334,0.7433034484420097,0,0.275,1,0,0.8607285618782043,0.054869449298197065,6.931358814239502,5.456617048491564,False,0
0,1,25.0,0.3,0.8822748836649954,0.2167967037786067,0.7433034484420097,0,0.275,1,0,0.8770226836204529,0.050209465304082254,6.928659439086914,5.469611680358926,False,0
0,1,30.0,0.3,0.8822748836649954,0.21370768606821963,0.7433034484420097,0,0.275,1,0,0.8581588268280029,0.048113529096596885,7.0302417278289795,5.4606520620555346,False,0
0,1,50.0,0.3,0.8822748836649954,0.21287520168817733,0.7433034484420097,0,0.275,1,0,0.8536427617073059,0.051196059550899106,7.025094032287598,5.459374764907546,False,0
0,1,0.5,0.4,0.8824152460956414,0.22196895180240986,0.7433034484420097,0,0.275,1,0,0.8969544172286987,0.05434081590706434,6.939801454544067,5.463446005569412,False,0
0,1,1.5,0.4,0.8824152460956414,0.21281883463380563,0.7433034484420097,0,0.275,1,0,0.8520501852035522,0.05324461181568376,7.0388343334198,5.456892324899966,False,0
0,1,6.0,0.4,0.8824152460956414,0.2133236331999547,0.7433034484420097,0,0.275,1,0,0.8586689233779907,0.05418053506992113,7.035039663314819,5.463345116728874,False,0
0,1,10.0,0.4,0.8824152460956414,0.2162878037585648,0.7433034484420097,0,0.275,1,0,0.8693743348121643,0.05350911130421077,7.031973123550415,5.4592286282647615,False,0
0,1,20.0,0.4,0.8824152460956414,0.2226854309049251,0.7433034484420097,0,0.275,1,0,0.8836371302604675,0.0570366122538982,7.02645468711853,5.436559909019937,False,0
0,1,25.0,0.4,0.8824197126530772,0.215663510709848,0.7433034484420097,0,0.275,1,0,0.8631218075752258,0.049199878633463937,7.033418416976929,5.454527948475182,False,0
0,1,30.0,0.4,0.8824046998345979,0.21967894375525568,0.7433034484420097,0,0.275,1,0,0.8721729516983032,0.05552837681512851,7.033634424209595,5.439963796150026,False,0
0,1,50.0,0.4,0.8823400407471448,0.2145604955509961,0.7433034484420097,0,0.275,1,0,0.8649899959564209,0.0502980817525053,7.035687685012817,5.464730124931167,False,0
0,1,0.5,0.5,0.8916029166252524,0.21721427020166179,0.7615773219347771,0,0.275,1,0,0.8897738456726074,0.05460870740439166,7.034244775772095,5.483326672328757,False,0
0,1,1.5,0.5,0.8916029166252524,0.21856887869032643,0.7615773219347771,0,0.275,1,0,0.8922010660171509,0.051050070455597084,6.93255090713501,5.4800788564765055,False,0
0,1,6.0,0.5,0.8916029166252524,0.22084439484669988,0.7615773219347771,0,0.275,1,0,0.875067412853241,0.055931357757616484,7.030876398086548,5.436337595990544,False,0
0,1,10.0,0.5,0.8916029614148376,0.21963723474192198,0.7615773219347771,0,0.275,1,0,0.888703465461731,0.05361483987697037,7.035287141799927,5.46520355191912,False,0
0,1,20.0,0.5,0.8914946685874935,0.2158525925019458,0.7615773219347771,0,0.275,1,0,1.032038927078247,0.052930960965524805,6.317325592041016,5.720557260735733,False,0
0,1,25.0,0.5,0.8913329223578209,0.21623858979923058,0.7615773219347771,0,0.275,1,0,0.865578830242157,0.05864185389593828,7.015913486480713,5.453680380782673,False,0
0,1,30.0,0.5,0.8912254486571768,0.21148012508525374,0.7615773219347771,0,0.275,1,0,0.8552526235580444,0.05328415447771896,7.040256977081299,5.470833062978638,False,0
0,1,50.0,0.5,0.8823400407471448,0.21215241470621252,0.7433034484420097,0,0.275,1,0,0.8575150370597839,0.05035260753605175,7.0297839641571045,5.470124452115741,False,0
0,1,0.5,0.6,0.9061172046313161,0.2090219064893884,0.7905694268224971,0,0.275,1,0,1.0142234563827515,0.0531690311650093,6.518307447433472,5.736577377230649,False,0
0,1,1.5,0.6,0.9061172046313161,0.2224516977013418,0.7905694268224971,0,0.275,1,0,0.9054327607154846,0.05638923046749922,7.128058433532715,5.468886972942997,False,0
0,1,6.0,0.6,0.9061177292437903,0.20956593108579877,0.7905694268224971,0,0.275,1,0,1.0183717012405396,0.055819933681078154,6.524305582046509,5.738688396468404,False,0
0,1,10.0,0.6,0.9061086039007776,0.22592473310977831,0.7905694268224971,0,0.275,1,0,0.9039928913116455,0.05205990185218695,7.038302183151245,5.445166679409918,False,0
0,1,20.0,0.6,0.8915324815220272,0.2102925880452909,0.7615773219347771,0,0.275,1,0,0.8545160293579102,0.04410927890502311,7.038076639175415,5.478823297962762,False,0
0,1,25.0,0.6,0.8913329223578209,0.214939065254991,0.7615773219347771,0,0.275,1,0,0.8564597964286804,0.05565429083463547,7.030623912811279,5.448907467939846,False,0
0,1,30.0,0.6,0.8912254486571768,0.2110778638990934,0.7615773219347771,0,0.275,1,0,0.8452004194259644,0.05345377800648724,7.035640001296997,5.4585854209263704,False,0
0,1,50.0,0.6,0.8823400407471448,0.2081815360285563,0.7433034484420097,0,0.275,1,0,0.8609498143196106,0.04814580102968709,7.030277490615845,5.502685951644022,False,0
0,1,0.5,0.7,0.9351299676583086,0.2127936701972309,0.850000012665987,0,0.275,1,0,1.0317906141281128,0.06148727060927395,6.832854270935059,5.72997066740218,False,0
0,1,1.5,0.7,0.9351442752088636,0.21535962556059296,0.850000012665987,0,0.275,1,0,1.0295933485031128,0.05440593430408283,6.725331544876099,5.711957852307612,False,0
0,1,6.0,0.7,0.9351730997988967,0.22603216337699866,0.850000012665987,0,0.275,1,0,0.9256098866462708,0.06334924213657002,7.025666952133179,5.475980099658607,False,0
0,1,10.0,0.7,0.9244120167451648,0.23051318667600332,0.8276472801952478,0,0.275,1,0,0.9512969851493835,0.05933729800894146,6.927604913711548,5.486180424776322,False,0
0,1,20.0,0.7,0.8915324815220272,0.21971570795396075,0.7615773219347771,0,0.275,1,0,0.8830191493034363,0.05052307459774878,7.025908708572388,5.456636320805627,False,0
0,1,25.0,0.7,0.8913329223578209,0.2172132592327123,0.7615773219347771,0,0.275,1,0,0.8770052194595337,0.0566585910630257,7.027647495269775,5.464107614882607,False,0
0,1,30.0,0.7,0.8912254486571768,0.21523986970825826,0.7615773219347771,0,0.275,1,0,0.8466575145721436,0.05116253784454116,7.031750679016113,5.43257032578373,False,0
0,1,50.0,0.7,0.8823400407471448,0.2095633362944547,0.7433034484420097,0,0.275,1,0,0.8543582558631897,0.04821628870831333,7.027265310287476,5.483387171351622,False,0
0,1,0.5,0.1,0.8822318635445923,0.21852891203235292,0.7433034484420097,0,0.7,1,0,0.875429093837738,0.05339125725203943,7.027133226394653,5.453068884665835,False,0
0,1,1.5,0.1,0.8822318635445923,0.21654556595858165,0.7433034484420097,0,0.7,1,0,0.870701014995575,0.04795734608775581,7.024794816970825,5.460151849652291,False,0
0,1,6.0,0.1,0.8822318635445923,0.21509315522934502,0.7433034484420097,0,0.7,1,0,0.8667815923690796,0.051965775108034684,7.026678800582886,5.463782476775823,False,0
0,1,10.0,0.1,0.8822318635445923,0.21899106396735493,0.7433034484420097,0,0.7,1,0,0.8870998620986938,0.052287245835649386,7.0301854610443115,5.467458884989287,False,0
0,1,20.0,0.1,0.8822318635445923,0.2209171138327874,0.7433034484420097,0,0.7,1,0,0.877951979637146,0.05052714758001971,7.025616884231567,5.440811968948921,False,0
0,1,25.0,0.1,0.8822318635445923,0.22043302327677733,0.7433034484420097,0,0.7,1,0,0.8960748314857483,0.05860597983909237,7.035104751586914,5.470314383194863,False,0
0,1,30.0,0.1,0.8822318635445923,0.21923622874012388,0.7433034484420097,0,0.7,1,0,0.8859454989433289,0.051789802424558315,7.037611961364746,5.463949299096372,False,0
0,1,50.0,0.1,0.8822318635445923,0.2181182520603001,0.7433034484420097,0,0.7,1,0,0.8796895742416382,0.0558273290732089,7.02951717376709,5.461981133588013,False,0
0,1,0.5,0.2,0.882236423909911,0.2290280003360246,0.7433034484420097,0,0.7,1,0,0.9138436317443848,0.05181485354131495,7.038999557495117,5.438697526340817,False,0
0,1,1.5,0.2,0.882236423909911,0.23173700093220326,0.7433034484420097,0,0.7,1,0,0.9164090752601624,0.04573697171578024,7.034834623336792,5.424681485708973,False,0
0,1,6.0,0.2,0.882236423909911,0.2305451388747772,0.7433034484420097,0,0.7,1,0,0.914066731929779,0.04981385178184473,7.127147912979126,5.427077673079121,False,0
0,1,10.0,0.2,0.882236423909911,0.23337544070509367,0.7433034484420097,0,0.7,1,0,0.9275473356246948,0.059813240979735414,7.036169767379761,5.428732057344271,False,0
0,1,20.0,0.2,0.882236423909911,0.22715019414287604,0.7433034484420097,0,0.7,1,0,0.9053864479064941,0.04969802945551059,7.142906427383423,5.437007324392666,False,0
0,1,25.0,0.2,0.882236423909911,0.22759850521622785,0.7433034484420097,0,0.7,1,0,0.9012960195541382,0.056422935950446264,7.1357574462890625,5.427271465266966,False,0
0,1,30.0,0.2,0.882236423909911,0.2367313770773269,0.7433034484420097,0,0.7,1,0,0.9289872646331787,0.05763710995525613,7.141805648803711,5.406010368588493,False,0
0,1,50.0,0.2,0.882236423909911,0.22790231840896413,0.7433034484420097,0,0.7,1,0,0.904174268245697,0.04811336659913413,7.1445817947387695,5.4301623405707895,False,0
0,1,0.5,0.3,0.8822748836649954,0.21605219763570901,0.7433034484420097,0,0.7,1,0,1.0275038480758667,0.04678680469110109,6.7185821533203125,5.704976731772253,False,0
0,1,1.5,0.3,0.8822748836649954,0.21837142491887682,0.7433034484420097,0,0.7,1,0,1.0251884460449219,0.045074127347534784,6.726675033569336,5.685627497411291,False,0
0,1,6.0,0.3,0.8822748836649954,0.21437868313293254,0.7433034484420097,0,0.7,1,0,1.033484697341919,0.053763068926701955,6.719669342041016,5.724691368851755,False,0
0,1,10.0,0.3,0.8822748836649954,0.22015155994867697,0.7433034484420097,0,0.7,1,0,1.0307153463363647,0.05092960812398143,6.8306145668029785,5.679060478696008,False,0
0,1,20.0,0.3,0.8822748836649954,0.21539654104693667,0.7433034484420097,0,0.7,1,0,1.0329859256744385,0.05604732574063751,6.6143577098846436,5.718849203089894,False,0
0,1,25.0,0.3,0.8822748836649954,0.21397503536566992,0.7433034484420097,0,0.7,1,0,1.0301275253295898,0.058901722195419726,6.631093740463257,5.723678041904762,False,0
0,1,30.0,0.3,0.8822748836649954,0.2151688310074803,0.7433034484420097,0,0.7,1,0,1.0298166275024414,0.06426187857463161,6.727707147598267,5.712566511136862,False,0
0,1,50.0,0.3,0.8822748836649954,0.21491822308024577,0.7433034484420097,0,0.7,1,0,1.0264569520950317,0.05795933625382327,6.829448699951172,5.7078389595781625,False,0
0,1,0.5,0.4,0.8824152460956414,0.263227103799976,0.7433034484420097,0,0.7,1,0,1.0297083854675293,0.18274293176943476,7.7409961223602295,5.351115244629213,False,0
0,1,1.5,0.4,0.8824152460956414,0.9335689453582395,0.7433034484420097,0,0.7,0,0,1.0374376773834229,0.301791635272444,30.251567840576172,0.30908811973674033,False,0
0,1,6.0,0.4,0.8824152460956414,0.933811881827728,0.7433034484420097,0,0.7,0,0,1.0398640632629395,0.28298264677135765,30.352522611618042,0.310925509248435,False,0
0,1,10.0,0.4,0.8824152460956414,0.9320742990598602,0.7433034484420097,0,0.7,0,0,1.0346007347106934,0.29908218358393535,30.351485013961792,0.31334288349096373,False,0
0,1,20.0,0.4,0.8824152460956414,0.26070376714907684,0.7433034484420097,0,0.7,1,0,1.0286616086959839,0.1797512523445877,7.437934398651123,5.3731890699334866,False,0
0,1,25.0,0.4,0.8824152460956414,0.2697414522334732,0.7433034484420097,0,0.7,1,0,1.0282893180847168,0.18374464284143804,7.839048624038696,5.3023054092005495,False,0
0,1,30.0,0.4,0.8824152460956414,0.22040959132815718,0.7433034484420097,0,0.7,1,0,1.032626748085022,0.08718177720784909,7.43438982963562,5.664459473869074,False,0
0,1,50.0,0.4,0.8824152460956414,0.26627844732141975,0.7433034484420097,0,0.7,1,0,1.0281909704208374,0.16293107064955736,7.432048320770264,5.3360990944260145,False,0
0,1,0.5,0.5,0.8916029166252524,0.944664117269356,0.7615773219347771,0,0.7,0,0,1.1082748174667358,0.36448191079417075,30.35226035118103,0.3310645999931607,False,0
0,1,1.5,0.5,0.8916029166252524,0.9549818655562972,0.7615773219347771,0,0.7,0,0,1.1223468780517578,0.37056339408266514,30.151618242263794,0.28490599377471926,False,0
0,1,6.0,0.5,0.8916029166252524,0.9687630389508555,0.7615773219347771,0,0.7,0,1,1.1432157754898071,0.38346563531887173,26.15536880493164,0.3004499920441618,False,0
0,1,10.0,0.5,0.8916029166252524,0.6640872305981782,0.7615773219347771,0,0.7,1,0,0.7619198560714722,0.361988753394639,16.879473209381104,2.003047896166681,False,0
0,1,20.0,0.5,0.8916029166252524,0.9345166210575447,0.7615773219347771,0,0.7,0,0,1.0518841743469238,0.3431531500549627,30.45098900794983,0.31614218803698607,False,0
0,1,25.0,0.5,0.8916029166252524,0.9550133394429855,0.7615773219347771,0,0.7,0,0,1.1385717391967773,0.3752768465868329,30.351589679718018,0.30455693118502325,False,0
0,1,30.0,0.5,0.8916029166252524,0.9519660892909168,0.7615773219347771,0,0.7,0,0,1.1370160579681396,0.39117099052397636,30.35111665725708,0.32151558765127747,False,0
0,1,50.0,0.5,0.8916029166252524,0.944417945807173,0.7615773219347771,0,0.7,0,0,1.09309720993042,0.36777637202941243,30.301131010055542,0.3106774801988505,False,0
0,1,0.5,0.6,0.9061172456416177,0.25269723071562866,0.7905694268224971,0,0.7,1,0,1.0239282846450806,0.22046310831109758,7.8458380699157715,5.408700576002138,False,0
0,1,1.5,0.6,0.9061172456416177,0.21323510742242213,0.7905694268224971,0,0.7,1,0,1.0114604234695435,0.1462503025399653,7.334294557571411,5.677946649324661,False,0
0,1,6.0,0.6,0.9061172456416177,0.9283571025164801,0.7905694268224971,0,0.7,0,0,1.020570158958435,0.40354073454860256,30.90212106704712,0.2962993720806885,False,0
0,1,10.0,0.6,0.9061172456416177,0.9035631358561562,0.7905694268224971,0,0.7,0,0,1.0617624521255493,0.42058681183783736,31.002320528030396,0.5242054271735296,False,0
0,1,20.0,0.6,0.9061172456416177,0.26830308714093937,0.7905694268224971,0,0.7,1,0,1.018309235572815,0.18886477825382092,7.747533798217773,5.298505646492146,False,0
0,1,25.0,0.6,0.9061172456416177,0.2240988660762441,0.7905694268224971,0,0.7,1,0,1.011197805404663,0.14643306792716665,7.4349684715271,5.6011096798291335,False,0
0,1,30.0,0.6,0.9061172456416177,0.2592340792839583,0.7905694268224971,0,0.7,1,0,1.0070658922195435,0.168311484117611,7.6426615715026855,5.347911551920813,False,0
0,1,50.0,0.6,0.9061172456416177,0.9324516399505889,0.7905694268224971,0,0.7,0,0,1.0458670854568481,0.2851834578161486,31.200500011444092,0.312067386755177,False,0
0,1,0.5,0.7,0.9351380192081037,0.2598273446682586,0.850000012665987,0,0.7,1,0,1.0197372436523438,0.12483646896317584,7.5383827686309814,5.369288086885004,False,0
0,1,1.5,0.7,0.9351380192081037,0.2188644555243347,0.850000012665987,0,0.7,1,0,1.0310543775558472,0.0853107341485948,7.336565017700195,5.67482792242269,False,0
0,1,6.0,0.7,0.9351380192081037,0.25864943291186054,0.850000012665987,0,0.7,1,0,1.0196360349655151,0.1067926574501784,7.545931816101074,5.378857777670026,False,0
0,1,10.0,0.7,0.9351380192081037,0.21701640312377804,0.850000012665987,0,0.7,1,0,1.0132147073745728,0.13227806116172222,7.6406471729278564,5.649948271615248,False,0
0,1,20.0,0.7,0.9351380192081037,0.22401105131670257,0.850000012665987,0,0.7,1,0,1.012489676475525,0.0813713351882025,7.4514124393463135,5.609826267327591,False,0
0,1,25.0,0.7,0.9351380192081037,0.22531604456653398,0.850000012665987,0,0.7,1,0,1.0217727422714233,0.12205192102329865,7.63847541809082,5.607002999879972,False,0
0,1,30.0,0.7,0.9351380192081037,0.22798399000590566,0.850000012665987,0,0.7,1,0,1.0232816934585571,0.1431289502656078,7.63800573348999,5.588894031850536,False,0
0,1,50.0,0.7,0.9351380192081037,0.21970031910312204,0.850000012665987,0,0.7,1,0,1.0014375448226929,0.08342032395124385,7.439197063446045,5.6228138279468105,False,0
0,1,0.5,0.1,0.8822318635445923,0.9802616234240907,0.7433034484420097,0,1.2,0,1,1.2270445823669434,0.5158834347727338,27.906381607055664,0.2991716409379451,False,0
0,1,1.5,0.1,0.8822318635445923,0.6059208981417965,0.7433034484420097,0,1.2,1,0,0.7526238560676575,0.5162510089831378,17.510830402374268,2.359460674631963,False,0
0,1,6.0,0.1,0.8822318635445923,0.9664677274533616,0.7433034484420097,0,1.2,0,0,1.2337151765823364,0.536440777999011,31.752361536026,0.32468345512314245,False,0
0,1,10.0,0.1,0.8822318635445923,0.6159297770961821,0.7433034484420097,0,1.2,1,0,0.7716066837310791,0.5240715105167052,17.59425187110901,2.316928645370202,False,0
0,1,20.0,0.1,0.8822318635445923,0.9679351179934652,0.7433034484420097,0,1.2,0,0,1.2406764030456543,0.5287331803422233,31.751107931137085,0.3258702388671682,False,0
0,1,25.0,0.1,0.8822318635445923,0.9592129663437661,0.7433034484420097,0,1.2,0,0,1.2071453332901,0.5043555625446692,32.85181450843811,0.3157396202586826,False,0
0,1,30.0,0.1,0.8822318635445923,0.9742261764632355,0.7433034484420097,0,1.2,0,0,1.2312681674957275,0.5360069912883513,31.500497102737427,0.2729521318470257,False,0
0,1,50.0,0.1,0.8822318635445923,0.9823850723630694,0.7433034484420097,0,1.2,0,1,1.2236534357070923,0.5227484510550534,26.75439715385437,0.3018935502162429,False,0
0,1,0.5,0.2,0.882236423909911,0.9604801379268921,0.7433034484420097,0,1.2,0,0,1.2570416927337646,0.5219161885048134,31.452107191085815,0.4081427546031317,False,0
0,1,1.5,0.2,0.882236423909911,0.9728886518545851,0.7433034484420097,0,1.2,0,0,1.2568118572235107,0.5336961317542392,31.40187120437622,0.3226326418028288,False,0
0,1,6.0,0.2,0.882236423909911,0.9652352251784364,0.7433034484420097,0,1.2,0,0,1.2237434387207031,0.5122678384883412,31.50111174583435,0.3256101593183325,False,0
0,1,10.0,0.2,0.882236423909911,0.5076192253529829,0.7433034484420097,0,1.2,1,0,0.7726052403450012,0.5055639201725266,15.568724632263184,3.102660635900049,False,0
0,1,20.0,0.2,0.882236423909911,0.9703489321340372,0.7433034484420097,0,1.2,0,0,1.246689796447754,0.4881790707094566,31.001187324523926,0.337410738180004,False,0
0,1,25.0,0.2,0.882236423909911,0.9621867582790108,0.7433034484420097,0,1.2,0,0,1.2465389966964722,0.511585045413761,31.651896953582764,0.37773653779614413,False,0
0,1,30.0,0.2,0.882236423909911,0.9497345150286292,0.7433034484420097,0,1.2,0,0,1.2239561080932617,0.5003867008024308,31.150201559066772,0.4403075560727431,False,0
0,1,50.0,0.2,0.882236423909911,0.9650855188249029,0.7433034484420097,0,1.2,0,0,1.2521885633468628,0.48821637779669325,31.45192790031433,0.3726920825291999,False,0
0,1,0.5,0.3,0.8822748836649954,0.9741940980794671,0.7433034484420097,0,1.2,0,0,1.2271130084991455,0.4896439870928252,31.001518726348877,0.2815549821084318,False,0
0,1,1.5,0.3,0.8822748836649954,0.9657181273514057,0.7433034484420097,0,1.2,0,0,1.2182048559188843,0.5116897792706633,31.901671648025513,0.3060412557741449,False,0
0,1,6.0,0.3,0.8822748836649954,0.9356545032692422,0.7433034484420097,0,1.2,0,0,1.219599962234497,0.5100169574138141,31.752182722091675,0.5172116935020227,False,0
0,1,10.0,0.3,0.8822748836649954,0.7593847082293678,0.7433034484420097,0,1.2,0,0,1.1849795579910278,0.4846300669152866,28.400166749954224,1.742219613491227,False,0
0,1,20.0,0.3,0.8822748836649954,0.9684918658632082,0.7433034484420097,0,1.2,0,0,1.2242908477783203,0.49065470592477617,31.301635265350342,0.31027576358989084,False,0
0,1,25.0,0.3,0.8822748836649954,0.9719727294591071,0.7433034484420097,0,1.2,0,0,1.2317774295806885,0.48321478910833543,30.801409482955933,0.30841197717615726,False,0
0,1,30.0,0.3,0.8822748836649954,0.9546979205331728,0.7433034484420097,0,1.2,0,0,1.2339078187942505,0.49280456867517886,31.200270652770996,0.4209951199409195,False,0
0,1,50.0,0.3,0.8822748836649954,0.9717084534094754,0.7433034484420097,0,1.2,0,0,1.238443374633789,0.4883212884350787,31.151844024658203,0.31270171212646763,False,0
0,1,0.5,0.4,0.8824152460956414,0.9628893923870224,0.7433034484420097,0,1.2,0,0,1.207993745803833,0.4826258128648573,31.651261568069458,0.3180146018664225,False,0
0,1,1.5,0.4,0.8824152460956414,0.9736031165975584,0.7433034484420097,0,1.2,0,0,1.2168217897415161,0.47479637568489025,32.553608894348145,0.240609037926994,False,0
0,1,6.0,0.4,0.8824152460956414,0.966043411140193,0.7433034484420097,0,1.2,0,0,1.202998161315918,0.49581533141018014,32.80107259750366,0.2646026091728697,False,0
0,1,10.0,0.4,0.8824152460956414,0.9681085963409926,0.7433034484420097,0,1.2,0,0,1.2052927017211914,0.462966690813941,31.751134157180786,0.2781825718072843,False,0
0,1,20.0,0.4,0.8824152460956414,0.26033697058538074,0.7433034484420097,0,1.2,0,0,1.2109922170639038,0.19776975792804452,8.356066226959229,5.6290328675015155,False,0
0,1,25.0,0.4,0.8824152460956414,0.9626397180158511,0.7433034484420097,0,1.2,0,0,1.208220362663269,0.45633551559676405,34.40303635597229,0.2676582051018126,False,0
0,1,30.0,0.4,0.8824152460956414,0.5523651082426946,0.7433034484420097,0,1.2,1,0,0.7648869156837463,0.44058522213714546,16.688616275787354,2.7686963735101457,False,0
0,1,50.0,0.4,0.8824152460956414,0.9751110641143866,0.7433034484420097,0,1.2,0,0,1.2211171388626099,0.48244534474570966,31.100586652755737,0.2650189268099064,False,0
0,1,0.5,0.5,0.8916029166252524,0.7727321735833871,0.7615773219347771,0,1.2,0,0,1.1854902505874634,0.4863310874234646,27.50197458267212,1.6693559633030806,False,0
0,1,1.5,0.5,0.8916029166252524,0.9499170999612218,0.7615773219347771,0,1.2,0,0,1.184340000152588,0.4687108897948278,34.7028489112854,0.3117474131814719,False,0
0,1,6.0,0.5,0.8916029166252524,0.18045325928124628,0.7615773219347771,0,1.2,0,0,1.173186182975769,0.05534734834761854,16.45008158683777,5.971849029824719,False,0
0,1,10.0,0.5,0.8916029166252524,0.966729089069353,0.7615773219347771,0,1.2,0,0,1.2255915403366089,0.4655644628480668,32.20124340057373,0.30881779924720254,False,0
0,1,20.0,0.5,0.8916029166252524,0.9593620176994377,0.7615773219347771,0,1.2,0,0,1.2003308534622192,0.4519791720908621,32.150166511535645,0.32376757261443667,False,0
0,1,25.0,0.5,0.8916029166252524,0.9669207560787603,0.7615773219347771,0,1.2,0,0,1.2153217792510986,0.46673343283752927,31.551549196243286,0.30497732200764766,False,0
0,1,30.0,0.5,0.8916029166252524,0.9633221004335578,0.7615773219347771,0,1.2,0,0,1.2096071243286133,0.4479434303871417,32.051265239715576,0.31293900179182504,False,0
0,1,50.0,0.5,0.8916029166252524,0.7390904129841273,0.7615773219347771,0,1.2,0,0,1.1641511917114258,0.4655492591265813,28.40172839164734,1.8518596362652535,False,0
0,1,0.5,0.6,0.9061172456416177,0.771178266919867,0.7905694268224971,0,1.2,0,0,1.1931973695755005,0.4420226302971656,31.702738046646118,1.6119756980024742,False,0
0,1,1.5,0.6,0.9061172456416177,0.8028424974398355,0.7905694268224971,0,1.2,0,0,1.198209524154663,0.45988149962985464,25.40723466873169,1.526734043175424,False,0
0,1,6.0,0.6,0.9061172456416177,0.47301995470704633,0.7905694268224971,0,1.2,1,0,0.7792139649391174,0.4418735755448578,14.825843095779419,3.3707880052665833,False,0
0,1,10.0,0.6,0.9061172456416177,0.3528487594713612,0.7905694268224971,0,1.2,0,0,1.1810216903686523,0.4037497249779613,14.806350469589233,4.800814130564953,False,0
0,1,20.0,0.6,0.9061172456416177,0.9626513373691271,0.7905694268224971,0,1.2,0,0,1.215307593345642,0.4464421288793051,32.45101237297058,0.3182392827261079,False,0
